,Unnamed: 0,distance_subway
2259,10456,460
2260,10458,332
2261,10460,457
2262,10461,698
2264,10465,1140
2266,10467,203
2267,10468,203
2268,10469,203
2269,10470,203
2270,10471,203
2271,10472,203
2272,10473,203
2273,10474,203
2274,10475,203
2275,10476,203
2276,10477,203
2277,10478,203
2278,10479,203
2279,10480,203
2280,10481,203
2281,10482,1362
2282,10483,1056
2284,10485,1450
2285,10486,1674
2286,10487,2067
2287,10488,1230
2288,10489,1230
2289,10490,907
2290,10491,696
2291,10492,201
2292,10493,1411
2293,10494,397
2294,10495,1156
2295,10496,1059
2296,10497,1287
2297,10498,1002
2298,10499,1413
2299,10500,1309
2300,10501,1738
2301,10502,820
2302,10503,437
2303,10504,696
2304,10505,1838
2305,10506,907
2306,10507,1261
2307,10508,907
2308,10509,782
2309,10510,1626
2310,10511,907
2311,10512,614
2312,10513,1738
2313,10514,907
2314,10515,83
2315,10516,4813
2317,10523,337
2318,10527,486
2319,10530,3488
2320,10534,2794
2321,10535,1157
2322,10538,640
2323,10539,1157
2324,10540,1157
2325,10541,636
2326,10545,821
2327,10546,728
2328,10548,574
2329,10550,1157
2330,10551,1157
2331,10552,1121
2332,10553,1121
2333,10554,1121
2334,10555,1121
2335,10556,313
2339,10562,203
2340,10563,233
2341,10564,203
2343,10566,493
2344,10567,575
2346,10571,130
2347,10574,548
2350,10579,502
2351,10580,502
2352,10585,696
2353,10586,292
2354,10587,232
2355,10588,211
2356,10590,492
2358,10638,343
2360,10686,576
2361,10687,2229
2367,10722,144
2369,10726,701
2370,10727,1937
2371,10729,253
2375,10767,200
2377,10777,271
2378,10778,1358
2379,10778,1358
2380,10787,1993
2381,10788,1993
2382,10789,1923
2383,10790,2007
2384,10791,2007
2385,10795,234
2386,10796,379
2387,10819,788
2388,10820,325
2389,10822,462
2390,10826,318
2391,10828,243
2392,10829,804
2393,10832,452
2394,10833,264
2397,10839,898
2398,10840,556
2400,10843,122
2401,10844,502
2402,10845,2183
2404,10850,122
2405,10851,502
2407,10853,122
2408,10854,389
2409,10855,400
2410,10856,346
2411,10857,1900
2412,10860,447
2413,10901,397
2414,10902,81
2415,10904,2229
2421,10927,188
2422,10930,3009
2423,10935,1817
2424,10940,250
2425,10942,335
2426,10961,623
2427,10963,449
2429,10968,1893
2431,10977,651
2432,10981,681
2433,10982,1602
2434,10987,1519
2436,11018,264
2438,11023,344
2439,11026,388
2440,11029,629
2441,11030,257
2442,11032,1091
2443,11033,364
2445,11035,594
2446,11036,433
2447,11037,1866
2448,11038,629
2449,11039,3488
2450,11041,3488
2451,11042,283
2453,11045,1285
2454,11047,346
2455,11050,344
2456,11053,128
2457,11055,918
2458,11058,370
2459,11059,370
2460,11060,1016
2461,11064,370
2462,11065,225
2463,11067,567
2464,11068,370
2465,11070,206
2466,11071,1702
2468,11074,193
2469,11076,1235
2470,11078,756
2471,11079,578
2472,11110,422
2473,11134,319
2475,11141,302
2477,11144,325
2478,11148,963
2479,11149,1044
2480,11151,664
2481,11157,545
2482,11158,3270
2483,11167,3270
2484,11168,3270
2486,11173,798
2487,11202,351
2488,11203,187
2489,11204,299
2490,11205,190
2491,11206,5433
2492,11207,5754
2493,11208,488
2494,11209,203
2495,11210,203
2496,11211,203
2497,11212,203
2498,11213,203
2499,11214,203
2502,11221,509
2503,11222,638
2506,11225,1196
2507,11236,907
2509,11252,1578
2510,11253,354
2511,11254,313
2512,11255,221
2513,11256,351
2514,11257,115
2515,11259,787
2516,11275,562
2517,11276,342
2518,11288,955
2519,11289,325
2520,11293,502
2521,11294,375
2522,11297,292
2523,11298,504
2527,11311,223
2528,11327,5458
2529,11333,330
2530,11334,322
2532,11343,142
2534,11352,1438
2535,11352,1438
2536,11355,1438
2537,11355,1438
2539,11359,1438
2540,11359,1438
2541,11360,1438
2542,11360,1438
2543,11361,1438
2544,11361,1438
2547,11377,952
2548,11385,1525
2549,11418,177
2550,11425,211
2551,11445,492
2552,11446,25
2553,11447,999
2554,11450,711
2555,11453,370
2556,11455,370
2557,11456,369
2558,11457,370
2559,11458,248
2560,11459,370
2561,11460,248
2562,11461,176
2564,11465,370
2565,11466,273
2566,11468,370
2567,11469,370
2568,11470,356
2569,11472,370
2570,11473,1121
2571,11475,370
2574,11478,227
2575,11480,310
2578,11485,702
2580,11491,3145
2581,11503,299
2582,11506,798
2583,11507,207
2584,11514,798
2585,11515,798
2586,11518,321
2587,11573,1308
2588,11617,4775
2589,11618,4775
2590,11624,726
2591,11634,1234
2592,11635,329
2595,11656,347
2599,11672,663
2600,11673,949
2601,11678,806
2603,11687,3145
2605,11689,304
2606,11690,131
2607,11691,562
2608,11697,586
2611,11701,271
2612,11703,934
2613,11704,1082
2614,11705,568
2615,11706,1180
2616,11707,1121
2617,11708,1042
2618,11709,203
2620,11714,5882
2622,11716,398
2623,11718,446
2625,11722,220
2626,11724,164
2628,11733,1550
2629,11734,101
2631,11736,105
2632,11737,418
2633,11738,696
2635,11743,609
2636,11748,616
2637,11749,616
2639,11752,292
2642,11845,417
2643,11846,684
2644,11858,689
2645,11859,349
2646,11860,164
2647,11864,1125
2648,11864,1125
2649,11871,259
2651,11873,582
2652,11874,436
2653,11876,136
2654,11887,424
2655,11888,424
2656,11889,291
2657,11890,291
2658,11891,291
2659,11892,477
2660,11893,91
2661,11894,91
2662,11895,241
2663,11896,4621
2664,11897,243
2665,11898,461
2666,11899,533
2667,11900,287
2668,11901,449
2669,11902,617
2670,11903,344
2672,11905,415
2673,11906,227
2674,11907,529
2675,11913,343
2678,11957,628
2679,11958,954
2680,11959,392
2682,11961,317
2683,11962,74
2684,11963,74
2685,11964,74
2686,11965,38
2687,11966,127
2688,11967,127
2689,11968,127
2690,11969,127
2691,11970,111
2692,11971,111
2693,11972,156
2694,11973,156
2695,12000,240
2696,12023,406
2697,12025,5778
2698,12026,424
2699,12027,424
2700,12028,327
2701,12029,265
2705,12065,393
2706,12067,348
2707,12068,348
2708,12251,361
2709,12252,2362
2710,12260,164
2711,12278,820
2712,12290,4168
2713,12291,816
2714,12297,354
2715,12298,4038
2716,12299,275
2717,12300,300
2718,12301,481
2725,12317,102
2726,12318,82
2728,12320,144
2729,12321,141
2730,12322,134
2731,12323,209
2736,12328,572
2737,12329,548
2738,12333,231
2739,12335,1242
2740,12336,2108
2744,12340,828
2746,12346,3004
2747,12347,238
2748,12352,485
2750,12354,485
2752,12356,485
2754,12358,133
2755,12359,235
2756,12360,1079
2757,12361,1079
2758,12383,561
2759,12384,439
2760,12388,292
2761,12389,3836
2762,12390,5480
2763,12391,339
2764,12392,2601
2766,12394,5778
2767,12395,405
2768,12396,213
2769,12397,139
2770,12398,746
2771,12399,1793
2773,12447,449
2774,12456,824
2775,12465,1187
2776,12465,1187
2777,12466,1219
2778,12466,1219
2779,12467,1219
2780,12467,1219
2781,12468,1187
2782,12468,1187
2784,12473,354
2785,12515,335
2786,12541,610
2788,12554,188
2793,12584,1149
2794,12593,798
2795,12614,369
2796,12615,987
2797,12616,369
2798,12635,319
2799,12636,357
2800,12643,270
2801,12648,784
2802,12650,672
2804,12667,617
2805,12672,1467
2806,12673,1300
2807,12682,482
2808,12683,283
2810,12689,502
2811,12690,502
2813,12693,220
2814,12694,338
2815,12695,591
2816,12696,245
2817,12697,77
2818,12698,77
2819,12699,77
2820,12700,77
2821,12701,77
2822,12702,77
2823,12703,77
2824,12707,171
2826,12710,286
2828,12714,220
2829,12715,462
2830,12719,309
2831,12720,307
2832,12723,769
2833,12724,238
2834,12725,502
2835,12726,502
2837,12728,1173
2838,12730,3488
2839,12732,1173
2840,12733,1173
2841,12734,1173
2842,12735,1173
2843,12738,206
2844,12739,206
2845,12743,6276
2847,12770,5146
2848,12771,294
2849,12772,357
2850,12773,3009
2851,12775,8
2852,12781,798
2853,12788,320
2854,12800,678
2855,12801,684
2856,12802,684
2857,12803,368
2858,12807,536
2859,12840,401
2861,12843,542
2862,12845,917
2863,12853,3803
2869,12873,315
2875,12908,370
2877,12919,248
2879,12922,601
2880,12950,1798
2881,12987,4234
2882,12997,318
2883,12998,117
2902,13018,412
2903,13019,754
2904,13020,264
2905,13022,228
2906,13023,309
2907,13024,452
2908,13025,305
2909,13026,305
2910,13027,452
2911,13028,632
2913,13032,3463
2916,13039,5316
2917,13041,142
2918,13042,307
2919,13043,307
2920,13044,221
2921,13050,418
2922,13052,1915
2923,13052,1915
2924,13053,234
2925,13054,418
2926,13058,286
2927,13060,448
2928,13062,447
2929,13064,441
2930,13065,423
2931,13066,1031
2932,13067,854
2933,13068,249
2934,13069,854
2935,13071,854
2936,13072,854
2937,13073,6178
2938,13074,854
2939,13075,854
2940,13076,854
2941,13077,854
2942,13079,776
2943,13080,397
2944,13081,359
2945,13082,446
2946,13083,257
2948,13085,81
2950,13124,553
2952,13151,16
2953,13157,460
2954,13158,819
2958,13176,391
2960,13201,1438
2961,13201,1438
2962,13202,1438
2963,13202,1438
2966,13211,186
2967,13227,2
2969,13232,354
2970,13234,564
2971,13235,225
2972,13236,58
2973,13238,406
2975,13242,21
2976,13244,1016
2977,13247,523
2978,13254,314
2979,13255,304
2980,13258,421
2981,13259,239
2982,13260,335
2983,13263,602
2986,13276,94
2988,13282,196
2990,13292,227
2992,13294,568
2993,13302,502
2994,13303,1584
2996,13307,249
2997,13308,230
2998,13312,304
2999,13315,174
3001,13322,210
3002,13323,25
3006,13328,325
3007,13329,314
3009,13331,130
3010,13333,130
3011,13334,130
3012,13335,130
3013,13336,130
3015,13341,791
3016,13345,4967
3017,13348,344
3018,13349,175
3020,13352,4395
3021,13354,4395
3022,13356,161
3023,13377,791
3024,13414,53
3026,13424,297
3027,13428,410
3028,13430,4775
3030,13436,131
3031,13437,1703
3032,13441,325
3034,13450,60
3035,13451,1070
3036,13452,3775
3037,13456,4867
3039,13458,5355
3041,13463,1199
3042,13464,1198
3043,13465,411
3044,13468,519
3046,13472,83
3047,13473,342
3049,13484,688
3050,13485,1078
3051,13488,971
3053,13498,209
3054,13501,399
3055,13504,244
3056,13505,240
3057,13507,413
3058,13509,782
3060,13511,403
3061,13516,545
3062,13518,502
3063,13519,502
3064,13521,484
3065,13528,789
3066,13538,468
3067,13566,2013
3068,13573,1160
3069,13574,319
3073,13584,333
3085,13622,1089
3086,13623,4735
3088,13633,401
3089,13635,218
3090,13637,4094
3092,13649,2792
3093,13672,34
3094,13701,1146
3095,13724,857
3097,13730,343
3098,13731,633
3100,13733,637
3101,13738,435
3102,13740,300
3103,13744,456
3104,13745,372
3105,13746,270
3106,13747,298
3107,13753,352
3109,13759,301
3111,13764,499
3113,13770,348
3114,13771,699
3115,13773,488
3116,13775,4213
3118,13779,692
3119,13798,441
3120,13799,4186
3121,13800,187
3124,13869,463
3125,13871,1908
3126,13871,1908
3127,13872,632
3128,13873,496
3129,13876,470
3130,13877,322
3131,13879,284
3132,13894,584
3133,13899,50
3134,13956,1295
3135,13962,508
3136,13963,399
3137,13964,199
3138,13973,4735
3139,13977,112
3141,13989,329
3149,14016,316
3150,14022,89
3151,14028,4531
3152,14030,4531
3153,14031,4183
3155,14036,449
3156,14039,1371
3157,14040,509
3159,14042,5746
3160,14043,619
3161,14044,448
3162,14045,543
3163,14046,1121
3164,14047,1121
3165,14048,1121
3166,14049,1121
3167,14063,580
3168,14064,371
3169,14068,425
3173,14075,5762
3174,14076,1100
3175,14077,481
3176,14078,375
3177,14079,379
3179,14081,277
3180,14084,282
3181,14085,534
3182,14086,446
3184,14093,314
3185,14096,299
3186,14097,603
3187,14098,959
3188,14102,5734
3189,14107,439
3190,14108,439
3191,14109,285
3192,14112,1235
3193,14114,370
3194,14116,824
3195,14117,902
3197,14121,692
3198,14123,863
3200,14127,93
3201,14145,1773
3202,14146,281
3203,14185,550
3204,14186,1179
3205,14187,419
3206,14188,386
3207,14189,5824
3208,14190,5824
3209,14191,488
3215,14225,221
3216,14228,346
3217,14230,110
3218,14233,296
3219,14234,330
3221,14238,330
3222,14239,584
3223,14245,394
3224,14255,798
3225,14277,1028
3226,14283,122
3227,14300,755
3228,14310,438
3229,14317,4428
3230,14318,660
3231,14343,124
3232,14344,455
3235,14375,776
3236,14388,355
3237,14390,675
3238,14487,1137
3241,14497,148
3243,14502,368
3246,14507,1026
3247,14510,25
3250,14515,599
3251,14519,323
3252,14520,177
3253,14521,323
3254,14522,979
3255,14523,979
3256,14524,294
3257,14525,488
3258,14527,122
3259,14530,122
3260,14537,1038
3261,14537,1038
3262,14539,294
3263,14540,1795
3265,14545,181
3267,14552,418
3268,14553,309
3269,14554,309
3270,14560,348
3271,14564,5718
3272,14566,1257
3273,14568,500
3274,14569,256
3275,14572,407
3276,14573,407
3277,14574,407
3278,14575,407
3279,14576,407
3280,14577,407
3281,14580,524
3282,14590,4243
3283,14611,75
3285,14613,291
3286,14614,189
3287,14636,234
3288,14638,234
3289,14639,234
3290,14640,1051
3291,14642,1051
3292,14643,562
3293,14644,996
3294,14645,234
3295,14646,562
3296,14654,732
3297,14677,532
3298,14678,266
3299,14679,322
3300,14712,891
3301,14725,3015
3302,14727,1380
3303,14728,1380
3304,14729,1380
3305,14730,1380
3306,14731,3171
3307,14753,55
3308,14756,1901
3309,14757,436
3310,14758,1308
3312,14779,798
3315,14795,1651
3316,14812,266
3317,14815,790
3319,14823,616
3320,14827,190
3321,14844,287
3322,14851,198
3323,14852,198
3325,14854,198
3326,14855,198
3327,14856,342
3329,14858,784
3330,14859,873
3331,14861,849
3333,14863,653
3334,14869,164
3335,14872,250
3342,14882,943
3343,14883,711
3345,14888,73
3346,14940,517
3347,14942,477
3348,14944,507
3350,14952,382
3351,14953,1172
3352,14954,443
3353,14955,78
3354,14956,3576
3355,14957,166
3360,14963,222
3361,14976,3494
3362,14977,774
3364,15004,5754
3365,15005,83
3366,15006,83
3367,15010,875
3368,15032,415
3369,15039,2025
3370,15046,549
3371,15050,314
3372,15074,352
3373,15080,428
3374,15082,336
3376,15094,143
3377,15096,812
3378,15101,296
3379,15107,110
3380,15108,262
3381,15119,395
3382,15120,533
3383,15121,543
3384,15122,394
3385,15133,293
3386,15134,888
3387,15135,1211
3388,15137,1211
3389,15138,1211
3390,15142,1022
3391,15143,1130
3392,15159,310
3393,15165,3472
3394,15166,553
3395,15168,611
3396,15169,434
3397,15170,141
3399,15174,4998
3400,15175,734
3402,15180,735
3403,15183,406
3405,15185,565
3406,15186,565
3407,15206,301
3408,15217,2013
3409,15244,588
3410,15245,691
3411,15246,369
3412,15247,369
3413,15248,369
3414,15249,369
3415,15250,369
3416,15251,369
3417,15252,369
3418,15253,122
3419,15261,162
3421,15267,390
3423,15279,3545
3425,15292,248
3426,15293,272
3427,15300,731
3428,15301,4205
3429,15302,233
3430,15305,1939
3431,15307,1970
3432,15323,442
3439,15390,241
3440,15392,938
3443,15448,965
3444,15449,87
3445,15453,367
3446,15460,171
3447,15472,263
3448,15476,934
3449,15477,1564
3450,15478,75
3451,15479,309
3452,15480,500
3453,15481,500
3454,15483,938
3456,15485,505
3457,15486,73
3458,15487,248
3459,15494,242
3460,15495,146
3461,15496,409
3464,15499,278
3465,15500,409
3466,15501,779
3467,15502,779
3468,15503,611
3470,15508,366
3471,15510,197
3473,15518,843
3474,15519,452
3475,15523,3852
3476,15528,1041
3477,15529,1884
3478,15540,1737
3479,15552,87
3480,15554,933
3482,15561,429
3483,15562,0
3484,15563,394
3486,15579,3901
3487,15580,416
3488,15581,175
3489,15582,563
3490,15583,163
3491,15584,1207
3492,15585,597
3493,15586,416
3494,15593,2108
3496,15609,485
3498,15611,525
3500,15613,435
3501,15614,546
3502,15617,94
3503,15637,377
3504,15639,2871
3505,15640,4537
3506,15641,426
3507,15642,196
3508,15643,799
3509,15662,3682
3510,15667,1238
3511,15668,4025
3512,15672,270
3513,15681,389
3514,15696,518
3519,15701,161
3520,15702,791
3521,15703,598
3522,15704,1015
3523,15735,389
3524,15736,620
3526,15741,371
3527,15742,365
3529,15744,288
3530,15745,256
3531,15747,549
3532,15748,97
3533,15749,2876
3535,15751,3477
3536,15752,1651
3538,15765,394
3540,15768,426
3541,15774,501
3542,15776,194
3543,15777,358
3544,15779,169
3545,15784,252
3546,15785,280
3547,15786,83
3548,15793,324
3549,15795,28
3550,15796,274
3551,15797,274
3552,15798,274
3553,15799,199
3555,15822,132
3556,15831,434
3557,15835,372
3558,15836,3997
3560,15847,2013
3561,15850,194
3562,15851,241
3563,15852,1276
3564,15852,1276
3566,15907,190
3567,15908,85
3568,15921,2973
3569,15930,3515
3570,15931,4352
3579,15973,162
3580,15981,502
3581,15990,199
3582,15991,142
3583,15994,824
3584,15995,824
3585,15996,99
3586,15997,824
3587,15998,525
3588,16001,198
3589,16002,1214
3591,16007,677
3594,16013,4213
3595,16014,824
3596,16018,816
3597,16019,728
3598,16020,614
3600,16022,902
3602,16027,548
3603,16029,408
3605,16034,700
3606,16035,369
3607,16036,91
3608,16046,5606
3609,16050,499
3610,16064,3900
3611,16088,429
3612,16092,576
3613,16113,279
3614,16114,5533
3615,16115,5824
3616,16116,5824
3617,16119,675
3618,16121,3723
3619,16123,70
3620,16124,537
3623,16146,131
3624,16149,613
3628,16154,613
3631,16169,671
3632,16170,1002
3633,16200,2525
3634,16209,140
3635,16232,243
3636,16233,1079
3637,16236,1079
3638,16237,348
3639,16238,1079
3640,16240,502
3641,16241,4059
3642,16245,1276
3643,16245,1276
3644,16248,1276
3645,16248,1276
3646,16249,1276
3647,16249,1276
3648,16255,349
3649,16271,149
3651,16275,181
3652,16282,910
3654,16289,271
3655,16291,139
3656,16294,895
3657,16300,563
3658,16302,95
3659,16319,6125
3660,16322,274
3661,16323,961
3662,16325,1694
3663,16326,627
3664,16344,340
3665,16345,330
3666,16346,2111
3667,16351,4132
3668,16359,438
3670,16372,390
3671,16375,435
3672,16376,436
3673,16377,433
3674,16378,435
3675,16379,489
3681,16385,125
3686,16423,606
3688,16444,257
3690,16458,381
3691,16462,432
3692,16467,439
3693,16468,502
3694,16469,441
3695,16473,438
3696,16474,444
3697,16478,201
3698,16480,176
3699,16482,439
3700,16483,536
3702,16488,427
3703,16490,436
3704,16494,4723
3706,16496,502
3707,16497,633
3708,16498,1316
3709,16499,20
3710,16500,789
3711,16502,136
3712,16506,56
3714,16511,566
3715,16526,282
3716,16527,284
3717,16529,223
3718,16530,221
3719,16531,475
3721,16570,315
3722,16572,267
3723,16573,230
3724,16605,397
3725,16608,208
3726,16611,124
3727,16613,29
3728,16614,2406
3729,16623,2138
3730,16631,286
3731,16632,286
3732,16633,286
3733,16634,286
3734,16635,286
3735,16643,398
3736,16656,134
3737,16669,249
3738,16677,1567
3739,16678,1803
3740,16678,1803
3741,16679,3175
3742,16688,1421
3744,16690,185
3745,16691,475
3752,16718,391
3753,16719,1079
3754,16720,1079
3758,16731,2236
3759,16732,360
3760,16733,521
3761,16734,1121
3762,16735,348
3765,16738,417
3768,16744,313
3769,16745,502
3770,16746,501
3771,16747,157
3772,16748,256
3773,16750,239
3774,16751,172
3775,16752,835
3776,16753,344
3777,16754,332
3778,16756,2843
3779,16761,93
3780,16762,65
3781,16763,617
3783,16768,206
3784,16773,1317
3790,16786,999
3791,16788,825
3793,16790,1651
3794,16792,628
3795,16793,143
3796,16796,325
3797,16804,378
3799,16811,1289
3800,16812,280
3801,16821,3856
3802,16826,304
3803,16871,1235
3804,16888,1899
3813,16935,2603
3814,16961,4887
3815,16968,458
3816,16974,4475
3817,16981,89
3818,16984,313
3819,16985,3893
3821,16994,467
3823,17002,28
3824,17003,31
3826,17024,1590
3827,17026,644
3828,17028,285
3829,17037,108
3830,17046,149
3831,17047,286
3832,17048,149
3833,17049,149
3834,17050,149
3835,17051,149
3836,17052,149
3837,17053,427
3838,17054,379
3839,17057,199
3840,17066,283
3841,17067,283
3842,17068,201
3843,17077,411
3844,17079,1971
3845,17082,538
3846,17084,3943
3847,17085,656
3848,17103,227
3849,17104,227
3850,17105,227
3851,17106,227
3852,17107,227
3853,17109,571
3854,17110,323
3855,17111,442
3858,17114,322
3859,17115,186
3861,17129,344
3862,17130,1092
3863,17131,375
3864,17132,281
3865,17133,275
3866,17136,269
3868,17138,292
3869,17139,179
3870,17140,565
3871,17141,670
3872,17142,480
3875,17145,590
3889,17160,159
3901,17177,420
3903,17182,122
3907,17189,502
3908,17193,476
3909,17195,453
3910,17199,122
3911,17213,377
3913,17215,452
3914,17216,221
3915,17217,221
3916,17218,221
3917,17219,398
3918,17222,102
3919,17228,560
3920,17244,710
3921,17245,711
3922,17256,693
3923,17257,693
3924,17258,693
3925,17259,693
3926,17260,693
3927,17261,693
3928,17262,693
3929,17263,694
3930,17264,693
3931,17265,693
3932,17266,693
3933,17267,693
3934,17268,363
3935,17272,3728
3936,17278,201
3937,17281,3979
3940,17290,401
3943,17299,1396
3944,17300,25
3946,17316,662
3947,17318,55
3949,17321,6041
3950,17322,123
3951,17325,693
3952,17334,1769
3953,17345,1294
3954,17360,565
3955,17361,339
3956,17362,79
3958,17365,307
3959,17367,1282
3960,17373,4055
3962,17381,4036
3963,17383,173
3964,17386,946
3966,17390,1734
3967,17392,310
3968,17393,2943
3970,17395,5742
3971,17397,1211
3972,17399,240
3974,17404,322
3977,17464,351
3978,17465,351
3981,17473,262
3988,17494,611
3991,17499,938
3995,17522,309
3996,17523,309
3997,17524,309
3998,17525,309
3999,17526,309
4000,17527,309
4001,17528,309
4002,17529,309
4003,17530,309
4004,17531,309
4005,17532,309
4006,17533,309
4007,17537,138
4008,17538,138
4009,17539,138
4010,17540,138
4011,17541,138
4012,17542,344
4013,17544,520
4014,17549,1247
4016,17559,358
4017,17560,178
4018,17566,610
4019,17567,683
4020,17568,1057
4021,17569,502
4022,17577,287
4024,17583,714
4025,17587,696
4027,17594,746
4028,17652,407
4029,17653,635
4030,17661,1134
